Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,CustomerTenure,TotalSpend,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,PCA1,PCA2
4,4,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,50,1,4414,990,3,3,3,0.66166795594492,0.12080296794249534
2,3,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,51,2,3877,11,2,0,0,-2.189114005815266,1.1218207808456397
4,3,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,62,1,4446,1241,1,1,-1,1.7456810969990497,0.7488498270303852
2,4,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,46,0,4017,576,1,1,2,1.0044667249398125,-0.019641847350764373
0,3,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,40,1,4217,172,0,2,-1,-1.1704222099913635,-1.198012453519078
4,4,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,45,0,4027,664,1,1,-1,1.109119781761142,1.620317668825019
2,2,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,1,4093,928,1,1,3,0.6906114032238956,0.3595644807823423
2,2,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,58,0,4507,2074,1,1,-1,2.732062574509752,-1.5035247645937524
0,5,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,43,0,4178,467,0,3,-1,-0.06831724321291564,-1.669292341908136
2,5,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,70,1,4087,257,0,2,3,-0.8074966501649528,-0.42067066713411183
2,5,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,58,0,4031,1146,1,1,-1,1.5173145349212869,-0.3507647392858752
4,2,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,49,1,4318,689,1,1,-1,0.6702319221223012,0.434576986951391
4,4,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,0,4494,2114,1,1,-1,3.5241191619034415,-0.46368052463458465
4,5,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,36,0,3883,1346,1,1,-1,2.1800703330048528,1.8267983147761213
4,5,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,56,0,4111,1044,1,1,-1,1.6928839495071828,1.4038824315949516
4,2,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,65,1,4472,493,3,3,-1,0.05934501028903718,-0.14774345805145817
2,4,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,55,0,4147,957,1,1,2,1.2011813520479002,-0.5035202854129127
3,5,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,67,1,4191,270,2,2,3,-0.5624318517213222,-0.16999170372246636
1,5,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,73,0,4078,29,0,0,-1,-1.3143762003586459,-0.9127771346007384
3,6,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,76,2,4235,121,3,3,-1,-1.1638014070962377,0.6514271057583306
3,3,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,64,2,4177,126,2,2,-1,-0.7989846737843475,0.43880858613189033
2,4,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,30,0,3934,23,0,0,-1,-0.6685060605687232,0.09130990570905051
4,4,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,76,2,4286,57,3,0,-1,-1.7759139780999689,0.8787669589394806
2,4,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,64,0,4077,636,0,1,-1,0.36977816769802163,-0.1377906341213438
2,5,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,65,0,3920,1004,1,1,2,1.6687548989186687,0.6284352909191935
2,2,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,52,1,4124,734,1,1,-1,0.8275635226490488,-0.07527151112178644
2,3,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,47,2,3948,614,2,2,-1,-0.20272403186692387,1.2065468780298125
2,2,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,47,1,3977,1453,1,1,-1,1.284288339400138,0.9001620837903753
3,4,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,37,0,3900,1621,1,1,-1,2.7320512702896664,1.4707397842481276
3,2,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,1,4024,187,2,2,3,-0.8426492402595248,1.2652320774547112
2,3,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,39,1,4374,1443,1,1,3,1.5128836404080535,-1.0087502467843352
4,2,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,55,1,3841,57,2,0,-1,-1.1347829938888858,2.316154033445355
2,2,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,74,1,4284,637,0,3,3,-0.25888589453032035,-0.7461679744775961
4,5,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,77,1,4059,948,1,1,-1,0.9045914726901503,0.9349867866583208
3,3,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,1,4374,59,3,0,3,-0.9955463155139823,0.1525707008758874
2,3,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,39,1,4191,18,0,0,3,-1.4880786202866216,-0.09918819362370003
3,4,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,60,1,4455,903,3,3,3,0.570878341908084,-0.4593013910740685
2,4,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,1,4333,112,3,3,3,-1.0756093424013815,-0.4576316932792814
2,5,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,72,0,4250,596,1,1,-1,0.7863475509691663,-0.6673578500296787
2,5,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,43,1,4165,233,0,2,3,-0.4721948750405941,-0.4937074784554426
4,3,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,50,0,4408,1511,1,1,-1,2.5052127323637117,0.1608874757149249
0,2,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,65,0,4483,1152,1,1,-1,2.0780232588162644,-1.8729156135371097
2,5,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,47,1,4342,48,0,0,3,-1.3223085438206736,-0.9525858410478861
2,2,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,55,1,4294,1185,1,1,3,0.7854931428788097,-0.5935401818251493
2,4,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,2,3931,21,2,0,0,-1.5999661408188122,1.1426655832347434
3,3,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,60,1,4396,965,3,1,-1,1.1453139605025058,0.41288624532802365
2,3,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,71,0,4262,869,1,1,-1,1.0766016154077735,-0.921056222553955
4,3,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41,1,3876,16,2,0,-1,-1.6267770833696438,1.892562849198869
2,3,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,60,0,4340,1947,1,1,2,2.648249716197756,-1.034624758548244
2,3,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,49,1,4536,71,0,0,-1,-1.808102193960949,-1.2550963468684975
2,3,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,1,3860,65,2,0,3,-0.9787569896254361,0.4232492315403638
2,3,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,70,0,4057,1380,1,1,2,2.1533141435907566,0.10433088714117177
3,2,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,49,0,3994,1027,1,1,-1,1.6457270048169128,1.1834878630679295
3,3,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,60,3,4100,411,2,2,-1,-1.2873399857366967,1.1575064098541707
2,5,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,34,0,4279,836,1,1,-1,1.9690330858872882,-0.285481123307232
4,2,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,76,2,4114,11,2,0,-1,-1.6706799680956073,1.7860693249781503
4,5,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,72,2,4530,480,3,3,-1,-0.39322224900349595,-0.05213361223074482
2,3,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,47,2,4221,606,3,3,-1,-0.23348806027506544,0.03428844430060376
4,2,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,77,3,4095,284,2,2,-1,-1.7054157919713957,1.6735673332952958
2,2,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,52,2,4102,1472,1,3,-1,1.295637098886173,0.9528856392324534
2,3,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,76,0,3900,1677,1,1,2,2.1561984467001967,0.6554280788475465
2,3,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,52,1,4296,1335,1,1,3,1.2230611885169405,-0.5758181489714796
3,5,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,73,1,3865,334,2,2,-1,0.1740467225791412,1.6151738221495118
1,3,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,36,1,4307,18,0,0,3,-1.7493020240894503,-1.2261204076726606
2,5,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,56,1,4528,1338,3,1,-1,1.2211203927820682,-1.1596378349752225
4,4,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,72,1,4302,1099,3,1,-1,1.0487889282344476,1.0502705799412113
3,5,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,69,2,4319,97,3,0,-1,-1.5386763136798454,0.1907160470498419
4,4,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,75,3,4018,63,2,0,-1,-1.8199248537617554,1.6998096965524125
0,5,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,47,1,4171,109,0,0,-1,-1.1163963719482632,-1.767258421552178
2,3,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,61,0,3994,902,1,1,2,1.6734896231151586,0.15674844427971898
2,5,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,0,4252,1574,1,1,2,2.588953669252167,-0.6581413216077239
0,3,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,50,1,4041,38,0,0,-1,-1.9403948884904738,-1.0045899208491922
2,4,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,30,0,3951,960,1,1,2,1.3981101437760282,0.5749336192622997
2,4,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,55,1,4126,28,0,0,3,-1.2317503542301185,-0.009780523156428793
0,3,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,71,0,3990,1215,1,1,-1,1.2597305419387526,-0.4544829571018523
4,5,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,53,0,4019,1497,1,1,-1,2.5809705956242066,0.991985559772149
4,5,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,67,1,4108,449,2,2,3,-0.048026842198427,0.7356214537390007
2,6,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,1,4025,1064,1,1,-1,0.6260813330732256,-0.26287928344923395
2,3,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,56,0,4325,1757,1,1,2,2.6730440543387317,-0.37370099185975875
2,5,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,0,3897,1440,1,1,2,2.0511255824547194,0.40456796683941154
0,5,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,47,0,4344,1006,1,1,-1,1.2478661076323139,-2.0104528441074656
4,5,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,53,1,4526,1226,3,1,-1,1.2638957178257957,-0.20404199721587887
2,3,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,61,1,4122,1171,1,1,3,0.6967316862502168,0.30763988210814236
3,3,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,46,1,4310,92,3,0,3,-0.8299723580144476,0.4833737261734047
4,3,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,66,1,3923,99,2,0,3,-0.9216844990220345,1.5049801023499254
0,3,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,44,1,4108,66,0,0,-1,-1.3502863511624872,-0.8100006791084372
2,4,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,58,2,3905,564,2,2,-1,-0.023311188348247115,1.2345508768879727
3,3,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,37,0,4083,1427,1,1,2,2.2222773884619014,1.0516323902554752
4,4,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,47,1,4254,86,3,0,3,-1.0107369203372234,0.978817146337441
2,4,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,0,3877,833,1,1,2,1.3683750350650539,0.2843881790558705
2,3,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,70,1,4267,242,0,2,3,-0.5052854140591007,-0.7484607123764513
2,3,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,48,0,4495,1869,1,1,2,2.6861122361481904,-0.8500156995977891
2,5,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,38,0,4501,1364,1,1,-1,1.9691346878505256,-1.088402084368878
0,3,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,60,1,4140,183,0,2,-1,-0.8487382395717417,-1.5804152117520225
3,3,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,69,1,4238,450,3,1,3,0.16969527032085455,0.3803148910463346
2,3,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,46,1,4200,758,3,1,3,0.67398803755506,0.39492681175020145
4,3,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,74,0,4038,1507,1,1,-1,2.4107994128822177,1.3988075327493386
2,4,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,60,2,4270,654,3,3,-1,-0.8477541921040618,0.022815676517516766
2,3,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,53,2,4281,81,3,0,0,-1.7442331905798816,-0.05596209828849559
4,5,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,68,1,4407,137,3,2,-1,-1.571620953040992,-0.37984471835903166
2,5,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,72,2,4319,16,0,0,0,-1.5005668427646959,-0.901023402127833
4,4,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,60,1,4142,93,2,0,3,-0.7644824347823991,0.9287669592556596
4,5,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,67,0,3993,1158,1,1,-1,1.9365433361279527,1.0151853688000196
3,4,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,70,2,4032,43,2,0,0,-1.247812524564458,0.8432948001740099
2,4,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,54,1,4129,1525,1,1,-1,1.506865246655853,0.2357874116196986
4,4,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,51,0,3924,1230,1,1,-1,1.879229956742238,1.3468678696564484
2,5,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,49,2,3915,29,2,0,-1,-1.8233517009177682,0.7187131814691201
2,4,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,1,3888,25,2,0,3,-1.7170136463267258,0.5874325567468085
2,3,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,53,1,3941,24,2,0,3,-1.4404712340282577,0.8849698056395705
2,5,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,53,1,4215,38,0,0,3,-1.2202519980654851,-0.4653267568681508
1,3,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,1,4447,57,0,0,3,-1.5738317286484307,-1.3539823692790378
3,5,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,65,2,3973,47,2,0,-1,-2.23405011655817,0.5042393589098918
4,2,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,57,1,4382,813,3,3,-1,0.10544171748815788,0.6834366816101098
3,3,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,47,1,3870,629,2,1,-1,-0.3379984267397408,1.6484816330743186
2,2,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,49,1,4498,377,3,3,3,-0.5396450142265866,-0.891910310866175
3,5,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,80,0,4369,1612,1,1,-1,2.146778195359237,-0.47567943437620197
4,3,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,68,0,4438,729,1,1,-1,1.8323056336885069,0.21447203090165265
2,4,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,75,0,4184,50,0,0,-1,-1.0672220047179717,-0.686585992528813
2,3,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,47,2,4082,270,2,2,0,-1.1027283048052887,0.5546020469721706
2,4,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,64,1,4289,177,0,2,3,-0.6146619453922285,-0.7552402339038238
3,4,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,63,0,4364,315,3,3,-1,0.20494720609333011,-0.2972318301948473
4,3,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,71,1,3840,767,2,1,-1,0.6911715857587203,1.8568199183025245
0,2,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,60,1,4453,1071,0,1,-1,0.5776488760558729,-1.7384599612713114
2,5,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,52,0,4323,1580,1,1,2,2.333886011987447,-0.9301320706917656
2,3,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,57,1,4036,60,0,0,3,-1.6768157220575644,0.21899226527583224
3,3,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,55,1,4037,573,2,1,3,0.22237834465741768,0.7366636690127901
2,6,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,69,2,4299,41,3,0,-1,-1.302606028159998,-0.7677480546426798
2,3,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,74,2,4365,170,0,3,0,-1.5633666714735361,-0.6767341818857827
4,4,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,81,0,4075,1167,1,1,2,2.1765539676565364,1.671822654647535
2,3,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,67,0,4288,1526,1,1,-1,1.469881889124766,-1.003313921024882
3,3,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,2,4076,458,2,2,0,-0.8524911781934448,0.8911495321271209
3,3,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,54,1,3937,63,2,2,3,-0.5147118979856959,1.0256077561530579
2,3,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,68,1,4090,405,2,2,3,-0.23485298722510994,0.40555992263010615
2,3,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53,2,4303,1027,3,3,-1,0.06830417887396935,-0.5729108970381784
2,4,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,53,1,4288,1478,1,1,3,1.535666839077852,-0.39183619004247955
2,3,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,44,0,4095,72,0,0,-1,-0.8267816888837142,0.21744817010275305
2,4,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,53,1,4274,48,3,0,3,-1.5208602959931892,-0.2707058714909611
2,4,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,50,0,3868,726,1,1,-1,1.1598887608773227,1.1275460800310573
3,3,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,70,1,4349,860,3,3,3,0.3921622560789151,-0.24648881632217973
4,5,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,39,0,4057,1497,1,1,-1,2.83611957200503,1.0919074860505478
4,5,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,55,1,3887,495,2,2,-1,0.3031334426766278,2.2589232509705512
2,3,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,49,2,3948,20,2,0,0,-2.0095266511766865,0.3605941945727799
2,4,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,71,0,4421,570,0,3,-1,-0.23500481642394813,-1.580061521106812
2,3,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,1,3931,769,2,1,3,0.40412905472064337,0.7241492665729399
0,3,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,47,1,4140,55,0,0,-1,-1.6239287616067588,-1.2197823830314443
4,4,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,45,0,4259,1808,1,1,2,2.761585385439789,0.9426089199008273
2,3,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,53,1,4164,55,0,0,3,-1.54693260639819,-0.19571809297156273
2,4,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,64,0,3853,577,2,1,-1,0.5222546299246745,1.068660711163052
2,3,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,0,4276,162,0,2,-1,-0.7579305125955128,-1.058025099467014
2,5,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,1,4242,1957,1,1,-1,2.507859436412881,-0.43014417167817376
0,2,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,66,1,4278,1576,1,1,-1,1.5920106661174223,-1.3912426357926624
2,3,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,71,3,4257,1616,1,3,-1,1.0684576600919078,-0.06921377974350064
2,2,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,63,3,4372,36,0,0,-1,-2.239792160499055,-0.4502837600742046
4,6,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,67,1,4253,1482,1,1,-1,2.0069325016445148,0.41841931713939207
2,5,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,41,1,3959,22,2,0,3,-1.7919848419877702,0.37288857178711854
4,2,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,49,2,4058,63,2,0,-1,-1.0539350464618413,1.737608319766565
2,4,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,33,0,4496,680,0,3,-1,0.693770097814568,-1.8622838789729372
4,5,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,58,2,4259,542,3,3,-1,-0.3595509202099794,0.9766857323610556
0,5,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,45,1,4109,50,0,0,-1,-1.624857893427251,-1.1229722936650222
2,3,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,58,2,4339,39,0,0,0,-1.6862488665509665,-0.8716921322479425
